epoch,train_loss,val_loss
1,1.8717447072267532,0.475536972284317
2,0.4190899981185794,0.3096150755882263
3,0.28799924347549677,0.24344921112060547
4,0.24573753820732236,0.22694340348243713
5,0.22009217040613294,0.2056935429573059
6,0.20511647034436464,0.196540966629982
7,0.1963575817644596,0.1879209280014038
8,0.18945080414414406,0.18415844440460205
9,0.18402871116995811,0.1841168850660324
10,0.18001447897404432,0.17632754147052765
11,0.17655836138874292,0.1797306090593338
12,0.1716527407988906,0.17110006511211395
13,0.16946001397445798,0.17481428384780884
14,0.1677791103720665,0.1678975373506546
15,0.1650720122270286,0.1657978594303131
16,0.1644107406027615,0.1710233986377716
17,0.16121729789301753,0.16904443502426147
18,0.1607305184006691,0.16551518440246582
19,0.1590741788968444,0.1655537486076355
20,0.15865369280800223,0.1628364622592926
21,0.15586481662467122,0.1634138822555542
22,0.15608841087669134,0.16167746484279633
23,0.15612483490258455,0.16338945925235748
24,0.15459099737927318,0.16104422509670258
25,0.1522996975108981,0.1615557223558426
26,0.15089452918618917,0.15840134024620056
27,0.15015766629949212,0.15665081143379211
28,0.14859287766739726,0.16036269068717957
29,0.14942354685626924,0.1608772575855255
30,0.1485090679489076,0.1565389782190323
31,0.14685335149988532,0.15990640223026276
32,0.14871950587257743,0.158031165599823
33,0.14505772455595434,0.15628096461296082
34,0.14500329829752445,0.16128107905387878
35,0.14457654231227934,0.1551910638809204
36,0.1454457005020231,0.15769898891448975
37,0.14410428470000625,0.15472985804080963
38,0.14352821838110685,0.15592612326145172
39,0.14475046331062913,0.15720699727535248
40,0.14293038239702582,0.1570848822593689
41,0.14190113358199596,0.15592056512832642
42,0.14158773119561374,0.15415820479393005
43,0.14127692580223083,0.15185461938381195
44,0.1404167297296226,0.15502841770648956
45,0.1404327885247767,0.15643876791000366
46,0.14005855727009475,0.15119481086730957
47,0.14090675325132906,0.1559910923242569
48,0.14403500175103545,0.15296852588653564
49,0.1405217726714909,0.1512596607208252
50,0.1390681758057326,0.15372207760810852
51,0.13914204319007695,0.15373897552490234
52,0.13855138910003006,0.15415875613689423
53,0.13852567365393043,0.15403956174850464
54,0.13809552788734436,0.15040814876556396
55,0.13666716846637428,0.14996546506881714
56,0.13645567744970322,0.1501503735780716
57,0.1355067987460643,0.15216359496116638
58,0.13632196700200438,0.1498231142759323
59,0.1364957196637988,0.15401360392570496
60,0.13593244226649404,0.15126720070838928
61,0.1367583484388888,0.149571493268013
62,0.13561754231341183,0.15131372213363647
63,0.13526836317032576,0.15179553627967834
64,0.1340028231497854,0.15472029149532318
65,0.13455158658325672,0.15078316628932953
66,0.13544507115148008,0.1588836908340454
67,0.1361728343181312,0.15429595112800598
