epoch,train_loss,val_loss
1.0,0.2266429222545512,0.06695839762687683
2.0,0.053071759030551294,0.039267897605895996
3.0,0.03999300254893697,0.0343630388379097
4.0,0.039056948527242195,0.03305765613913536
5.0,0.0358020820893532,0.03191100060939789
6.0,0.03468019725144238,0.034152574837207794
7.0,0.03392980855789559,0.030696537345647812
8.0,0.033389454309831146,0.03080730326473713
9.0,0.033942583696942356,0.030397929251194
10.0,0.03279485791593215,0.030614374205470085
11.0,0.0324908289545249,0.029149318113923073
12.0,0.03278193994330309,0.031988244503736496
13.0,0.032510579894643184,0.029050949960947037
14.0,0.03614881504891497,0.031953029334545135
15.0,0.03348098456674863,0.029715631157159805
16.0,0.032138949460234524,0.029217004776000977
17.0,0.03163315685973926,0.02891336753964424
18.0,0.031427710873816295,0.028749145567417145
19.0,0.03133526706129066,0.0285666324198246
20.0,0.03105586907793011,0.028654271736741066
21.0,0.031150529145701857,0.028665222227573395
22.0,0.031011053804852088,0.02878255397081375
23.0,0.031144034425335483,0.028509747236967087
24.0,0.031141325587678712,0.02825622633099556
25.0,0.030712690496863412,0.027968350797891617
26.0,0.031237135392411023,0.02947806380689144
27.0,0.03148674797112784,0.02890016883611679
28.0,0.030686246939311344,0.028124209493398666
29.0,0.030239808668200308,0.028050756081938744
30.0,0.031000328068069846,0.028051435947418213
31.0,0.03048446064060631,0.028089608997106552
32.0,0.031173495226860373,0.028490804135799408
33.0,0.03004317862538431,0.027755143120884895
34.0,0.029851866000878417,0.02768801525235176
35.0,0.02970533995547899,0.027650440111756325
36.0,0.02966705440818114,0.02757357247173786
37.0,0.02982484463592042,0.027464978396892548
38.0,0.030072948492591376,0.027481233701109886
39.0,0.03011936199217624,0.02749665454030037
40.0,0.030472305965078765,0.03027694672346115
41.0,0.030521333371558466,0.02806718833744526
42.0,0.02988576204272259,0.027934279292821884
43.0,0.029822184445115817,0.027787573635578156
44.0,0.029665750128116983,0.027669422328472137
45.0,0.029596238045570936,0.027561020106077194
46.0,0.029600864394308778,0.02755936048924923
47.0,0.02954447371551649,0.027988102287054062
48.0,0.029369431257904727,0.027569055557250977
49.0,0.0293486283876556,0.027506284415721893
50.0,0.029269249665938298,0.027442708611488342
