epoch,train_loss,val_loss
1,0.3323952393624389,0.16472433507442474
2,0.1555398010368486,0.13893969357013702
3,0.14213727819688113,0.13375909626483917
4,0.13395802705611998,0.12749415636062622
5,0.13005457565333078,0.123055849224329
6,0.12757942962993696,0.1219826266169548
7,0.12600803411412007,0.11878785118460655
8,0.12404432726427189,0.1219969131052494
9,0.12263695599095335,0.11906129494309425
10,0.1208429622997358,0.11777608096599579
11,0.12120989001202352,0.11586945131421089
12,0.11927427163401853,0.11655936017632484
13,0.12012254540781372,0.11826082319021225
14,0.11944992268837772,0.11270445957779884
15,0.11885041186531771,0.11293555796146393
16,0.11749199351060738,0.11206917837262154
17,0.11663014022181335,0.11281650513410568
18,0.11705412527600538,0.1147700846195221
19,0.11728300747362155,0.11166292428970337
20,0.1157477927728764,0.11301930621266365
21,0.1149827618766757,0.11044638231396675
22,0.11548380018437951,0.11028425395488739
23,0.11484406288098363,0.11034742742776871
24,0.11478363758730657,0.11039929836988449
25,0.11470096543865296,0.11067410558462143
26,0.11367234464698625,0.10867121815681458
27,0.1139503833883017,0.10716364905238152
28,0.11313039288648123,0.10850623995065689
29,0.11335255183930536,0.1079799234867096
30,0.11378160495202518,0.10666827857494354
31,0.11269071662020914,0.10882242769002914
32,0.11230121328703409,0.10797018557786942
33,0.11296953514073658,0.10699252039194107
34,0.11283277011322744,0.11181199178099632
35,0.11212261513020229,0.10681654512882233
36,0.11136535446620682,0.10672134533524513
37,0.11134205360725088,0.10605596005916595
38,0.11093692184941283,0.10689990222454071
39,0.11117109772071097,0.11008648574352264
40,0.11152328630384889,0.10642383992671967
41,0.11082037654027198,0.10648784413933754
42,0.11058748889605975,0.10540026798844337
43,0.11069793138399865,0.10571307688951492
44,0.11033172963313687,0.10592103376984596
45,0.11028337731812764,0.10560523346066475
46,0.10950076645149769,0.10751168057322502
47,0.1096909394107976,0.10500902310013771
48,0.11031230531849907,0.10661669075489044
49,0.10933804772432568,0.1059742160141468
50,0.1102669644847657,0.107033871114254
51,0.10970487626432215,0.10770298540592194
52,0.11043987141072172,0.10431557148694992
53,0.1095850532060688,0.10496083274483681
54,0.10930290109324224,0.10463127121329308
55,0.10831375232020628,0.10496534034609795
56,0.10834839918370386,0.10744006559252739
57,0.10876690892918596,0.10657612234354019
58,0.10792764717514075,0.1040310189127922
59,0.10798121974306199,0.10467466711997986
60,0.1081884124325317,0.10498187318444252
61,0.10825371727781388,0.10528267920017242
62,0.10801604274407174,0.10635408014059067
63,0.10832282119584315,0.1082601547241211
64,0.1081552115603558,0.10535039007663727
65,0.10741060943279451,0.10418891906738281
66,0.10749454268263382,0.1047099269926548
67,0.10749571929568226,0.10342128202319145
68,0.10733593327617183,0.10506251454353333
69,0.10696015015099812,0.1033325158059597
70,0.10618011168773892,0.10569992661476135
71,0.10587798341096026,0.10440073907375336
72,0.10691843623096503,0.10644811019301414
73,0.10701770400538028,0.10576402023434639
74,0.10576354596510674,0.1034698411822319
75,0.10574150736470825,0.1032564826309681
76,0.1056124059465325,0.10403451323509216
77,0.10535474367512082,0.10319922119379044
78,0.10600460892163434,0.10301407054066658
79,0.10595147145315281,0.1049596443772316
80,0.10523271517267505,0.10324948653578758
81,0.1059801722469839,0.1046980693936348
82,0.10495227676572151,0.10554907098412514
83,0.1056095426088398,0.10433221980929375
84,0.10445594252313226,0.1021190732717514
85,0.10510596849964661,0.10347956418991089
86,0.10430788661091073,0.1028367280960083
87,0.10443782936600805,0.10297135263681412
88,0.10476790144316202,0.10154376924037933
89,0.10398293033386898,0.10291419550776482
90,0.10398382107609684,0.1035563051700592
91,0.10468319420096944,0.10121399909257889
92,0.1044945573633157,0.10242299363017082
93,0.10412296782998205,0.10262465476989746
94,0.10392765925057883,0.10327701643109322
95,0.1037536607783975,0.10397777333855629
96,0.10393077106151766,0.10384025052189827
97,0.10408164676532004,0.10225419327616692
98,0.10337812945391368,0.10078831389546394
99,0.10313291305187837,0.10340359434485435
100,0.1034466616303018,0.10262121632695198
101,0.10350915398991224,0.10269002616405487
102,0.10326225419067642,0.10283594578504562
103,0.10340710953601355,0.10284417122602463
104,0.10269528258483386,0.10156739875674248
105,0.10278982936757282,0.10111783444881439
106,0.10290657794012607,0.10115230828523636
107,0.10274696567104859,0.10242128744721413
108,0.10298515480120206,0.10211756452918053
109,0.10273948080331377,0.10177775099873543
110,0.10244076091398313,0.10621216148138046
111,0.10372744912950738,0.10180787369608879
112,0.10259620599376346,0.10109923779964447
113,0.10269180468274551,0.10145250707864761
114,0.10231037770660178,0.10036368295550346
115,0.10190943469410961,0.1013401411473751
116,0.1019683511367122,0.10152817517518997
117,0.10240581942704118,0.1017504595220089
118,0.10257651808771115,0.10136750340461731
119,0.10134835664219069,0.1011296771466732
120,0.10260686705124031,0.10108426958322525
121,0.10198148701665471,0.1019601859152317
122,0.10136046803113326,0.10166704654693604
123,0.10184230467358839,0.10123800486326218
124,0.10210852209225442,0.10161055251955986
125,0.10137638919851155,0.10079307854175568
126,0.10132594927422052,0.10086085647344589
127,0.10174751158767534,0.10269702970981598
128,0.10204215767314133,0.10185496136546135
129,0.10292692656077228,0.10201885178685188
130,0.10323451220699885,0.10083989799022675
131,0.1014164492343236,0.10146073624491692
132,0.10105574456522766,0.10008229315280914
133,0.1009166286263651,0.10283326357603073
134,0.1019969607875185,0.10566248372197151
135,0.10261171557081555,0.10206245258450508
136,0.10222910619476466,0.10264530777931213
137,0.10145837386834969,0.10151548683643341
138,0.10076946844753709,0.10026801750063896
139,0.100981836758771,0.09902098029851913
140,0.1007215793705681,0.10306243970990181
141,0.10088146774514208,0.09975565969944
142,0.10027510470267638,0.10068794339895248
143,0.100710180199262,0.09953349083662033
144,0.10128806777370786,0.10074642673134804
145,0.10024187728328612,0.10074286535382271
146,0.10080718140578965,0.10125471651554108
147,0.10042879918535937,0.10245576500892639
148,0.10094170937839064,0.10323420912027359
149,0.0999654970556787,0.10007435083389282
150,0.09981308725563068,0.09992455691099167
151,0.1001928063127601,0.10173486918210983
